Fx,Contract,Deployment,Authorized_Caller_Addresses,Authorized_Caller_Names
setSwapFeePercentage(uint256),ERC4626LinearPool,20230409-erc4626-linear-pool-v4,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
setSwapFeePercentage(uint256),EulerLinearPool,20230208-euler-linear-pool,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
setSwapFeePercentage(uint256),GearboxLinearPool,20230213-gearbox-linear-pool,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
setSwapFeePercentage(uint256),GearboxLinearPool,20230409-gearbox-linear-pool-v2,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
setSwapFeePercentage(uint256),MetaStablePool,20210727-meta-stable-pool,"['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),ProtocolFeesCollector,20210418-vault,"['0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f', '0x97207B095e4D5C9a6e4cfbfcd2C3358E03B90c4A']","['UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),SiloLinearPool,20230410-silo-linear-pool-v2,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
setSwapFeePercentage(uint256),StablePhantomPool,20211208-stable-phantom-pool,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
setSwapFeePercentage(uint256),StablePool,20210624-stable-pool,"['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B', '0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),StablePool,20220609-stable-pool-v2,"['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),WeightedPool,20210418-weighted-pool,"['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),WeightedPool,20220908-weighted-pool-v2,"['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),WeightedPool,20230206-weighted-pool-v3,"['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),WeightedPool,20230320-weighted-pool-v4,"['0xc38c5f97B34E175FFd35407fc91a937300E33860', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),WeightedPool2Tokens,20210418-weighted-pool,"['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B', '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', '0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f']","['UNDEF', 'UNDEF', 'UNDEF']"
setSwapFeePercentage(uint256),YearnLinearPool,20230213-yearn-linear-pool,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
setSwapFeePercentage(uint256),YearnLinearPool,20230409-yearn-linear-pool-v2,['0xE4a8ed6c1D8d048bD29A00946BFcf2DB10E7923B'],['UNDEF']
"setTargets(uint256,uint256)",AaveLinearPool,20211208-aave-linear-pool,['0x75a52c0e32397A3FC0c052E2CeB3479802713Cf4'],['UNDEF']
"setTargets(uint256,uint256)",AaveLinearPool,20220817-aave-rebalanced-linear-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"setTargets(uint256,uint256)",AaveLinearPool,20230206-aave-rebalanced-linear-pool-v4,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"setTargets(uint256,uint256)",ERC4626LinearPool,20230206-erc4626-linear-pool-v3,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"setTargets(uint256,uint256)",EulerLinearPool,20230208-euler-linear-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"setTargets(uint256,uint256)",GearboxLinearPool,20230213-gearbox-linear-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"setTargets(uint256,uint256)",YearnLinearPool,20230213-yearn-linear-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"setTokenRateCacheDuration(address,uint256)",StablePhantomPool,20211208-stable-phantom-pool,['0x75a52c0e32397A3FC0c052E2CeB3479802713Cf4'],['UNDEF']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20220906-composable-stable-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20221122-composable-stable-pool-v2,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230206-composable-stable-pool-v3,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230320-composable-stable-pool-v4,['0xc38c5f97B34E175FFd35407fc91a937300E33860'],['UNDEF']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230711-composable-stable-pool-v5,['0xc38c5f97B34E175FFd35407fc91a937300E33860'],['UNDEF']
"startAmplificationParameterUpdate(uint256,uint256)",StablePool,20210624-stable-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"startAmplificationParameterUpdate(uint256,uint256)",StablePool,20220609-stable-pool-v2,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
stopAmplificationParameterUpdate(),ComposableStablePool,20220906-composable-stable-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
stopAmplificationParameterUpdate(),ComposableStablePool,20221122-composable-stable-pool-v2,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
stopAmplificationParameterUpdate(),ComposableStablePool,20230206-composable-stable-pool-v3,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
stopAmplificationParameterUpdate(),ComposableStablePool,20230320-composable-stable-pool-v4,['0xc38c5f97B34E175FFd35407fc91a937300E33860'],['UNDEF']
stopAmplificationParameterUpdate(),ComposableStablePool,20230711-composable-stable-pool-v5,['0xc38c5f97B34E175FFd35407fc91a937300E33860'],['UNDEF']
stopAmplificationParameterUpdate(),StablePool,20210624-stable-pool,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
stopAmplificationParameterUpdate(),StablePool,20220609-stable-pool-v2,['0xf4A80929163C5179Ca042E1B292F5EFBBE3D89e6'],['UNDEF']
"swap((bytes32,uint8,address,address,uint256,bytes),(address,bool,address,bool),uint256,uint256)",Vault,20210418-vault,"['0xdcdbf71A870cc60C6F9B621E28a7D3Ffd6Dd4965', '0xAc9f49eF3ab0BbC929f7b1bb0A17E1Fca5786251', '0x886A3Ec7bcC508B8795990B60Fa21f85F9dB7948', '0x2536dfeeCB7A0397CF98eDaDA8486254533b1aFA', '0xfeA793Aa415061C483D2390414275AD314B3F621', '0xE0Ca4DAc40d44D737f0d02B1F2B2D969731eCda9']","['UNDEF', 'UNDEF', 'UNDEF', 'UNDEF', 'UNDEF', 'UNDEF']"
unpause(),AaveLinearPool,20220817-aave-rebalanced-linear-pool,['0xA29F61256e948F3FB707b4b3B138C5cCb9EF9888'],['UNDEF']
unpause(),ComposableStablePool,20220906-composable-stable-pool,['0xA29F61256e948F3FB707b4b3B138C5cCb9EF9888'],['UNDEF']
unpause(),ComposableStablePool,20221122-composable-stable-pool-v2,['0xA29F61256e948F3FB707b4b3B138C5cCb9EF9888'],['UNDEF']
unpause(),WeightedPool,20220908-weighted-pool-v2,['0xA29F61256e948F3FB707b4b3B138C5cCb9EF9888'],['UNDEF']
"withdrawCollectedFees(address[],uint256[],address)",ProtocolFeesCollector,20210418-vault,['0x5ef4c5352882b10893b70DbcaA0C000965bd23c5'],['UNDEF']
"withdrawCollectedFees(address[],uint256[],address)",ProtocolFeesWithdrawer,20220517-protocol-fee-withdrawer,['0x7c68c42De679ffB0f16216154C996C354cF1161B'],['UNDEF']
